mode,band_low,band_high,n_uncertain,thr_policy,threshold,precision,recall,tp,fp,fn,tn,fnr,fpr,fdr
band_0.05_0.80,0.05,0.8,3279,fixed,0.32,0.17790167257982767,0.8478260869565217,351.0,1622.0000000000002,63.0,1273.9999999999998,0.15217391304347827,0.5600828729281768,0.8220983274201723
band_0.05_0.80,0.05,0.8,3279,fixed,0.35,0.1801566579634465,0.8333333333333334,345.0,1569.9999999999998,69.0,1326.0000000000002,0.16666666666666666,0.5421270718232043,0.8198433420365535
band_0.05_0.80,0.05,0.8,3279,fixed,0.38,0.1821138211382114,0.8115942028985508,336.0,1509.0,78.0,1387.0,0.18840579710144928,0.5210635359116023,0.8178861788617886
band_0.05_0.80,0.05,0.8,3279,fixed,0.4,0.18371837183718373,0.8067632850241546,334.0,1483.9999999999998,80.0,1412.0000000000002,0.1932367149758454,0.5124309392265193,0.8162816281628162
band_0.05_0.80,0.05,0.8,3279,fixed,0.42,0.18422535211267604,0.7898550724637681,327.0,1448.0000000000002,87.0,1447.9999999999998,0.21014492753623187,0.5000000000000001,0.815774647887324
band_0.05_0.80,0.05,0.8,3279,fixed,0.45,0.18622300058377117,0.7705314009661836,319.0,1394.0,95.0,1502.0,0.22946859903381642,0.481353591160221,0.8137769994162288
band_0.05_0.80,0.05,0.8,3279,fixed,0.48,0.18198757763975154,0.7077294685990339,293.0,1317.0000000000002,121.0,1578.9999999999998,0.2922705314009662,0.4547651933701658,0.8180124223602485
band_0.05_0.80,0.05,0.8,3279,fixed,0.5,0.18630678077682686,0.6835748792270532,283.0,1236.0,131.0,1660.0,0.3164251207729469,0.42679558011049723,0.8136932192231732
band_0.10_0.35,0.1,0.35,1501,auto95,0.15,0.16478931998331248,0.9541062801932367,395.0,2002.0,19.0,894.0,0.04589371980676329,0.6912983425414365,0.8352106800166875
band_0.10_0.35,0.1,0.35,1501,auto90,0.3,0.1746031746031746,0.9033816425120773,374.0,1767.9999999999998,40.0,1128.0000000000002,0.0966183574879227,0.6104972375690607,0.8253968253968254
band_0.10_0.35,0.1,0.35,1501,fixed,0.05,0.1456930166607586,0.9927536231884058,411.0,2410.0,3.0,486.0,0.007246376811594203,0.8321823204419889,0.8543069833392414
band_0.10_0.35,0.1,0.35,1501,fixed,0.08,0.15335100340780008,0.9782608695652174,405.0,2236.0,9.0,660.0,0.021739130434782608,0.7720994475138122,0.8466489965921999
band_0.10_0.35,0.1,0.35,1501,fixed,0.1,0.15799842395587077,0.9685990338164251,401.0,2137.0,13.0,759.0,0.03140096618357488,0.737914364640884,0.8420015760441293
band_0.10_0.35,0.1,0.35,1501,fixed,0.12,0.1611470113085622,0.9637681159420289,399.0,2076.9999999999995,15.0,819.0000000000005,0.036231884057971016,0.7171961325966849,0.8388529886914378
band_0.10_0.35,0.1,0.35,1501,fixed,0.15,0.16478931998331248,0.9541062801932367,395.0,2002.0,19.0,894.0,0.04589371980676329,0.6912983425414365,0.8352106800166875
band_0.10_0.35,0.1,0.35,1501,fixed,0.18,0.16795201371036847,0.9468599033816425,392.0,1941.9999999999998,22.0,954.0000000000002,0.05314009661835749,0.6705801104972375,0.8320479862896315
band_0.10_0.35,0.1,0.35,1501,fixed,0.2,0.17007394519356242,0.9444444444444444,391.0,1907.9999999999998,23.0,988.0000000000002,0.05555555555555555,0.6588397790055248,0.8299260548064376
band_0.10_0.35,0.1,0.35,1501,fixed,0.23,0.17215302491103202,0.9347826086956522,387.0,1861.0,27.0,1035.0,0.06521739130434782,0.642610497237569,0.827846975088968
band_0.10_0.35,0.1,0.35,1501,fixed,0.25,0.17305092383956738,0.927536231884058,384.0,1834.9999999999998,30.0,1061.0000000000002,0.07246376811594203,0.6336325966850828,0.8269490761604326
band_0.10_0.35,0.1,0.35,1501,fixed,0.28,0.17395306028531984,0.9130434782608695,378.0,1794.9999999999998,36.0,1101.0000000000002,0.08695652173913043,0.6198204419889501,0.8260469397146801
band_0.10_0.35,0.1,0.35,1501,fixed,0.3,0.1746031746031746,0.9033816425120773,374.0,1767.9999999999998,40.0,1128.0000000000002,0.0966183574879227,0.6104972375690607,0.8253968253968254
band_0.10_0.35,0.1,0.35,1501,fixed,0.32,0.1747756258856873,0.893719806763285,370.0,1747.0,44.0,1149.0,0.10628019323671498,0.6032458563535912,0.8252243741143127
band_0.10_0.35,0.1,0.35,1501,fixed,0.35,0.1777137367915466,0.893719806763285,370.0,1712.0,44.0,1184.0,0.10628019323671498,0.5911602209944752,0.8222862632084534
band_0.10_0.35,0.1,0.35,1501,fixed,0.38,0.17950079660116836,0.8164251207729468,338.0,1544.9999999999998,76.0,1351.0000000000002,0.18357487922705315,0.5334944751381214,0.8204992033988316
band_0.10_0.35,0.1,0.35,1501,fixed,0.4,0.18029115341545351,0.7777777777777778,322.0,1464.0,92.0,1432.0,0.2222222222222222,0.505524861878453,0.8197088465845465
band_0.10_0.35,0.1,0.35,1501,fixed,0.42,0.18105515587529977,0.7294685990338164,302.0,1366.0,112.0,1530.0,0.27053140096618356,0.47168508287292815,0.8189448441247003
band_0.10_0.35,0.1,0.35,1501,fixed,0.45,0.18898186889818688,0.6545893719806763,271.0,1163.0,143.0,1733.0,0.34541062801932365,0.40158839779005523,0.8110181311018131
band_0.10_0.35,0.1,0.35,1501,fixed,0.48,0.19604612850082373,0.5748792270531401,238.0,976.0,176.0,1920.0,0.4251207729468599,0.3370165745856354,0.8039538714991763
band_0.10_0.35,0.1,0.35,1501,fixed,0.5,0.20113314447592068,0.5144927536231884,212.99999999999997,845.9999999999999,201.00000000000003,2050.0,0.48550724637681164,0.29212707182320435,0.7988668555240793
band_0.10_0.40,0.1,0.4,1742,auto95,0.15,0.1665963728384648,0.9541062801932367,395.0,1976.0,19.0,920.0,0.04589371980676329,0.6823204419889503,0.8334036271615353
band_0.10_0.40,0.1,0.4,1742,auto90,0.25,0.17449355432780847,0.9154589371980676,379.0,1793.0000000000002,35.0,1102.9999999999998,0.08454106280193237,0.6191298342541437,0.8255064456721916
band_0.10_0.40,0.1,0.4,1742,fixed,0.05,0.14610735869178812,0.9927536231884058,411.0,2402.0,3.0,494.0,0.007246376811594203,0.8294198895027625,0.8538926413082119
band_0.10_0.40,0.1,0.4,1742,fixed,0.08,0.15416825275980206,0.9782608695652174,405.0,2222.0,9.0,674.0,0.021739130434782608,0.7672651933701657,0.8458317472401979
band_0.10_0.40,0.1,0.4,1742,fixed,0.1,0.15887480190174327,0.9685990338164251,401.0,2123.0,13.0,773.0,0.03140096618357488,0.7330801104972375,0.8411251980982567
band_0.10_0.40,0.1,0.4,1742,fixed,0.12,0.16226108174054493,0.9637681159420289,399.0,2060.0,15.0,836.0,0.036231884057971016,0.7113259668508287,0.837738918259455
band_0.10_0.40,0.1,0.4,1742,fixed,0.15,0.1665963728384648,0.9541062801932367,395.0,1976.0,19.0,920.0,0.04589371980676329,0.6823204419889503,0.8334036271615353
band_0.10_0.40,0.1,0.4,1742,fixed,0.18,0.16963123644251626,0.9444444444444444,391.0,1914.0,23.0,982.0,0.05555555555555555,0.6609116022099447,0.8303687635574837
band_0.10_0.40,0.1,0.4,1742,fixed,0.2,0.17152961980548187,0.9371980676328503,388.0,1874.0000000000002,26.0,1021.9999999999998,0.06280193236714976,0.6470994475138122,0.8284703801945181
band_0.10_0.40,0.1,0.4,1742,fixed,0.23,0.1733212341197822,0.9227053140096618,382.0,1822.0000000000002,32.0,1073.9999999999998,0.07729468599033816,0.6291436464088399,0.8266787658802178
band_0.10_0.40,0.1,0.4,1742,fixed,0.25,0.17449355432780847,0.9154589371980676,379.0,1793.0000000000002,35.0,1102.9999999999998,0.08454106280193237,0.6191298342541437,0.8255064456721916
band_0.10_0.40,0.1,0.4,1742,fixed,0.28,0.1753889674681754,0.8985507246376812,372.0,1749.0,42.0,1147.0,0.10144927536231885,0.6039364640883977,0.8246110325318246
band_0.10_0.40,0.1,0.4,1742,fixed,0.3,0.17593480345158197,0.8864734299516909,367.0,1719.0000000000002,47.0,1176.9999999999998,0.11352657004830918,0.5935773480662985,0.824065196548418
band_0.10_0.40,0.1,0.4,1742,fixed,0.32,0.17518248175182483,0.8695652173913043,360.0,1694.9999999999998,54.0,1201.0000000000002,0.13043478260869565,0.5852900552486187,0.8248175182481752
band_0.10_0.40,0.1,0.4,1742,fixed,0.35,0.17834078489816194,0.8671497584541062,359.0,1654.0,55.0,1242.0,0.13285024154589373,0.5711325966850829,0.821659215101838
band_0.10_0.40,0.1,0.4,1742,fixed,0.38,0.17848036715961244,0.8454106280193237,350.0,1611.0000000000002,64.0,1284.9999999999998,0.15458937198067632,0.5562845303867404,0.8215196328403875
band_0.10_0.40,0.1,0.4,1742,fixed,0.4,0.1791967044284243,0.8405797101449275,348.0,1594.0000000000002,66.0,1301.9999999999998,0.15942028985507245,0.550414364640884,0.8208032955715757
band_0.10_0.40,0.1,0.4,1742,fixed,0.42,0.1800660792951542,0.7898550724637681,327.0,1488.9999999999998,87.0,1407.0000000000002,0.21014492753623187,0.5141574585635358,0.8199339207048458
band_0.10_0.40,0.1,0.4,1742,fixed,0.45,0.1876981610653139,0.714975845410628,296.0,1281.0,118.0,1615.0,0.28502415458937197,0.4423342541436464,0.8123018389346861
band_0.10_0.40,0.1,0.4,1742,fixed,0.48,0.19390787518573552,0.6304347826086957,261.0,1085.0,153.0,1811.0,0.3695652173913043,0.37465469613259667,0.8060921248142645
band_0.10_0.40,0.1,0.4,1742,fixed,0.5,0.19864750633981404,0.5676328502415459,235.0,947.9999999999999,179.0,1948.0,0.4323671497584541,0.3273480662983425,0.8013524936601859
band_0.10_0.45,0.1,0.45,2035,auto95,0.1,0.15877437325905291,0.9637681159420289,399.0,2114.0,15.0,782.0,0.036231884057971016,0.7299723756906077,0.841225626740947
band_0.10_0.45,0.1,0.45,2035,auto90,0.25,0.17594759007955077,0.9082125603864735,376.0,1761.0000000000002,38.0,1134.9999999999998,0.09178743961352658,0.6080801104972376,0.8240524099204493
band_0.10_0.45,0.1,0.45,2035,fixed,0.05,0.14621131270010673,0.9927536231884058,411.0,2399.9999999999995,3.0,496.00000000000045,0.007246376811594203,0.8287292817679557,0.8537886872998932
band_0.10_0.45,0.1,0.45,2035,fixed,0.08,0.15431627196333078,0.9758454106280193,404.0,2214.0,10.0,682.0,0.024154589371980676,0.7645027624309392,0.8456837280366692
band_0.10_0.45,0.1,0.45,2035,fixed,0.1,0.15877437325905291,0.9637681159420289,399.0,2114.0,15.0,782.0,0.036231884057971016,0.7299723756906077,0.841225626740947
band_0.10_0.45,0.1,0.45,2035,fixed,0.12,0.1623721881390593,0.9589371980676329,397.0,2048.0000000000005,17.0,847.9999999999995,0.04106280193236715,0.7071823204419891,0.8376278118609407
band_0.10_0.45,0.1,0.45,2035,fixed,0.15,0.1668081494057725,0.9492753623188406,393.0,1963.0000000000002,21.0,932.9999999999998,0.050724637681159424,0.6778314917127073,0.8331918505942275
band_0.10_0.45,0.1,0.45,2035,fixed,0.18,0.17068889863975428,0.9396135265700483,389.0,1889.9999999999998,25.0,1006.0000000000002,0.06038647342995169,0.6526243093922651,0.8293111013602457
band_0.10_0.45,0.1,0.45,2035,fixed,0.2,0.17225950782997762,0.9299516908212561,385.0,1850.0000000000005,29.0,1045.9999999999995,0.07004830917874397,0.6388121546961327,0.8277404921700224
band_0.10_0.45,0.1,0.45,2035,fixed,0.23,0.17449355432780847,0.9154589371980676,379.0,1793.0000000000002,35.0,1102.9999999999998,0.08454106280193237,0.6191298342541437,0.8255064456721916
band_0.10_0.45,0.1,0.45,2035,fixed,0.25,0.17594759007955077,0.9082125603864735,376.0,1761.0000000000002,38.0,1134.9999999999998,0.09178743961352658,0.6080801104972376,0.8240524099204493
band_0.10_0.45,0.1,0.45,2035,fixed,0.28,0.17757459095283926,0.8913043478260869,369.0,1709.0000000000002,45.0,1186.9999999999998,0.10869565217391304,0.5901243093922652,0.8224254090471608
band_0.10_0.45,0.1,0.45,2035,fixed,0.3,0.17834394904458598,0.8792270531400966,364.0,1677.0000000000002,50.0,1218.9999999999998,0.12077294685990338,0.5790745856353592,0.821656050955414
band_0.10_0.45,0.1,0.45,2035,fixed,0.32,0.17787742899850523,0.8623188405797102,357.0,1650.0000000000002,57.0,1245.9999999999998,0.13768115942028986,0.5697513812154696,0.8221225710014948
band_0.10_0.45,0.1,0.45,2035,fixed,0.35,0.18047034764826175,0.8526570048309179,353.0,1603.0,61.0,1293.0,0.1473429951690821,0.5535220994475138,0.8195296523517382
band_0.10_0.45,0.1,0.45,2035,fixed,0.38,0.18133895624670532,0.8309178743961353,344.0,1553.0,70.0,1343.0,0.16908212560386474,0.5362569060773481,0.8186610437532946
band_0.10_0.45,0.1,0.45,2035,fixed,0.4,0.1824,0.8260869565217391,342.0,1532.9999999999998,72.0,1363.0000000000002,0.17391304347826086,0.5293508287292817,0.8176
band_0.10_0.45,0.1,0.45,2035,fixed,0.42,0.1826086956521739,0.8115942028985508,336.0,1503.9999999999998,78.0,1392.0000000000002,0.18840579710144928,0.5193370165745855,0.817391304347826
band_0.10_0.45,0.1,0.45,2035,fixed,0.45,0.18394648829431437,0.7971014492753623,330.0,1464.0,84.0,1432.0,0.2028985507246377,0.505524861878453,0.8160535117056856
band_0.10_0.45,0.1,0.45,2035,fixed,0.48,0.1878238341968912,0.7004830917874396,290.0,1254.0,124.0,1642.0,0.2995169082125604,0.4330110497237569,0.8121761658031088
band_0.10_0.45,0.1,0.45,2035,fixed,0.5,0.19141193595342068,0.6352657004830918,263.0,1111.0,151.0,1785.0,0.3647342995169082,0.38363259668508287,0.8085880640465793
band_0.10_0.50,0.1,0.5,2348,auto95,0.1,0.1590275009964129,0.9637681159420289,399.0,2110.0,15.0,786.0,0.036231884057971016,0.7285911602209945,0.8409724990035871
band_0.10_0.50,0.1,0.5,2348,auto90,0.25,0.17641509433962263,0.9033816425120773,374.0,1746.0,40.0,1150.0,0.0966183574879227,0.6029005524861878,0.8235849056603773
band_0.10_0.50,0.1,0.5,2348,fixed,0.05,0.14631541473834106,0.9927536231884058,411.0,2397.9999999999995,3.0,498.00000000000045,0.007246376811594203,0.828038674033149,0.8536845852616589
band_0.10_0.50,0.1,0.5,2348,fixed,0.08,0.15449330783938814,0.9758454106280193,404.0,2211.0,10.0,685.0,0.024154589371980676,0.7634668508287292,0.8455066921606118
band_0.10_0.50,0.1,0.5,2348,fixed,0.1,0.1590275009964129,0.9637681159420289,399.0,2110.0,15.0,786.0,0.036231884057971016,0.7285911602209945,0.8409724990035871
band_0.10_0.50,0.1,0.5,2348,fixed,0.12,0.16263826300696435,0.9589371980676329,397.0,2044.0,17.0,852.0,0.04106280193236715,0.7058011049723757,0.8373617369930356
band_0.10_0.50,0.1,0.5,2348,fixed,0.15,0.1672340425531915,0.9492753623188406,393.0,1957.0,21.0,939.0,0.050724637681159424,0.6757596685082873,0.8327659574468085
band_0.10_0.50,0.1,0.5,2348,fixed,0.18,0.17071018967798854,0.9347826086956522,387.0,1880.0,27.0,1016.0,0.06521739130434782,0.649171270718232,0.8292898103220114
band_0.10_0.50,0.1,0.5,2348,fixed,0.2,0.17228969860548807,0.9251207729468599,383.0,1840.0000000000005,31.0,1055.9999999999995,0.0748792270531401,0.6353591160220996,0.827710301394512
band_0.10_0.50,0.1,0.5,2348,fixed,0.23,0.17477978674084377,0.9106280193236715,377.0,1779.9999999999998,37.0,1116.0000000000002,0.0893719806763285,0.6146408839779005,0.8252202132591562
band_0.10_0.50,0.1,0.5,2348,fixed,0.25,0.17641509433962263,0.9033816425120773,374.0,1746.0,40.0,1150.0,0.0966183574879227,0.6029005524861878,0.8235849056603773
band_0.10_0.50,0.1,0.5,2348,fixed,0.28,0.17815533980582524,0.8864734299516909,367.0,1693.0,47.0,1203.0,0.11352657004830918,0.5845994475138122,0.8218446601941748
band_0.10_0.50,0.1,0.5,2348,fixed,0.3,0.1781296387926769,0.8695652173913043,360.0,1660.9999999999998,54.0,1235.0000000000002,0.13043478260869565,0.573549723756906,0.821870361207323
band_0.10_0.50,0.1,0.5,2348,fixed,0.32,0.17801311144730206,0.8526570048309179,353.0,1630.0,61.0,1266.0,0.1473429951690821,0.5628453038674033,0.821986888552698
band_0.10_0.50,0.1,0.5,2348,fixed,0.35,0.18040435458786935,0.8405797101449275,348.0,1581.0000000000002,66.0,1314.9999999999998,0.15942028985507245,0.5459254143646409,0.8195956454121307
band_0.10_0.50,0.1,0.5,2348,fixed,0.38,0.18176943699731904,0.8188405797101449,339.0,1526.0,75.0,1370.0,0.18115942028985507,0.5269337016574586,0.8182305630026809
band_0.10_0.50,0.1,0.5,2348,fixed,0.4,0.1830526887561108,0.8140096618357487,337.0,1504.0000000000002,77.0,1391.9999999999998,0.1859903381642512,0.5193370165745858,0.8169473112438892
band_0.10_0.50,0.1,0.5,2348,fixed,0.42,0.18292682926829268,0.7971014492753623,330.0,1474.0,84.0,1422.0,0.2028985507246377,0.5089779005524862,0.8170731707317074
band_0.10_0.50,0.1,0.5,2348,fixed,0.45,0.18503712164477443,0.782608695652174,324.0,1427.0,90.0,1469.0,0.21739130434782608,0.4927486187845304,0.8149628783552256
band_0.10_0.50,0.1,0.5,2348,fixed,0.48,0.18236352729454108,0.7342995169082126,304.0,1363.0,110.0,1533.0,0.26570048309178745,0.47064917127071826,0.8176364727054589
band_0.10_0.50,0.1,0.5,2348,fixed,0.5,0.18373680943513346,0.714975845410628,296.0,1315.0,118.0,1581.0,0.28502415458937197,0.45407458563535913,0.8162631905648665
band_0.10_0.55,0.1,0.55,2780,auto95,0.1,0.1590909090909091,0.9637681159420289,399.0,2109.0000000000005,15.0,786.9999999999995,0.036231884057971016,0.7282458563535913,0.8409090909090909
band_0.10_0.55,0.1,0.55,2780,auto90,0.2,0.1725225225225225,0.9251207729468599,383.0,1837.0,31.0,1059.0,0.0748792270531401,0.6343232044198895,0.8274774774774775
band_0.10_0.55,0.1,0.55,2780,fixed,0.05,0.14631541473834106,0.9927536231884058,411.0,2397.9999999999995,3.0,498.00000000000045,0.007246376811594203,0.828038674033149,0.8536845852616589
band_0.10_0.55,0.1,0.55,2780,fixed,0.08,0.15449330783938814,0.9758454106280193,404.0,2211.0,10.0,685.0,0.024154589371980676,0.7634668508287292,0.8455066921606118
band_0.10_0.55,0.1,0.55,2780,fixed,0.1,0.1590909090909091,0.9637681159420289,399.0,2109.0000000000005,15.0,786.9999999999995,0.036231884057971016,0.7282458563535913,0.8409090909090909
band_0.10_0.55,0.1,0.55,2780,fixed,0.12,0.1627049180327869,0.9589371980676329,397.0,2043.0,17.0,853.0,0.04106280193236715,0.7054558011049724,0.8372950819672131
band_0.10_0.55,0.1,0.55,2780,fixed,0.15,0.16737649063032367,0.9492753623188406,393.0,1955.0000000000002,21.0,940.9999999999998,0.050724637681159424,0.6750690607734807,0.8326235093696763
band_0.10_0.55,0.1,0.55,2780,fixed,0.18,0.17086092715231788,0.9347826086956522,387.0,1878.0000000000002,27.0,1017.9999999999998,0.06521739130434782,0.6484806629834254,0.8291390728476822
band_0.10_0.55,0.1,0.55,2780,fixed,0.2,0.1725225225225225,0.9251207729468599,383.0,1837.0,31.0,1059.0,0.0748792270531401,0.6343232044198895,0.8274774774774775
band_0.10_0.55,0.1,0.55,2780,fixed,0.23,0.17433751743375175,0.9057971014492754,375.0,1775.9999999999998,39.0,1120.0000000000002,0.09420289855072464,0.6132596685082872,0.8256624825662482
band_0.10_0.55,0.1,0.55,2780,fixed,0.25,0.1759697256385998,0.8985507246376812,372.0,1742.0,42.0,1154.0,0.10144927536231885,0.6015193370165746,0.8240302743614002
band_0.10_0.55,0.1,0.55,2780,fixed,0.28,0.17770204479065238,0.8816425120772947,365.0,1689.0,49.0,1207.0,0.11835748792270531,0.5832182320441989,0.8222979552093477
band_0.10_0.55,0.1,0.55,2780,fixed,0.3,0.17784401390958768,0.8647342995169082,358.0,1655.0,56.0,1241.0,0.13526570048309178,0.5714779005524862,0.8221559860904123
band_0.10_0.55,0.1,0.55,2780,fixed,0.32,0.17772151898734176,0.8478260869565217,351.0,1624.0000000000002,63.0,1271.9999999999998,0.15217391304347827,0.5607734806629835,0.8222784810126582
band_0.10_0.55,0.1,0.55,2780,fixed,0.35,0.17978113600833767,0.8333333333333334,345.0,1574.0,69.0,1322.0,0.16666666666666666,0.5435082872928176,0.8202188639916623
band_0.10_0.55,0.1,0.55,2780,fixed,0.38,0.18152350081037277,0.8115942028985508,336.0,1515.0,78.0,1381.0,0.18840579710144928,0.523135359116022,0.8184764991896272
band_0.10_0.55,0.1,0.55,2780,fixed,0.4,0.18301369863013697,0.8067632850241546,334.0,1491.0000000000002,80.0,1404.9999999999998,0.1932367149758454,0.5148480662983426,0.816986301369863
band_0.10_0.55,0.1,0.55,2780,fixed,0.42,0.1835016835016835,0.7898550724637681,327.0,1455.0,87.0,1441.0,0.21014492753623187,0.5024171270718232,0.8164983164983165
band_0.10_0.55,0.1,0.55,2780,fixed,0.45,0.18561484918793503,0.7729468599033816,320.0,1404.0,94.0,1492.0,0.22705314009661837,0.48480662983425415,0.814385150812065
band_0.10_0.55,0.1,0.55,2780,fixed,0.48,0.18153846153846154,0.7125603864734299,295.0,1330.0,119.0,1566.0,0.28743961352657005,0.4592541436464088,0.8184615384615385
band_0.10_0.55,0.1,0.55,2780,fixed,0.5,0.18451612903225806,0.6908212560386473,286.0,1264.0,128.0,1632.0,0.30917874396135264,0.43646408839779005,0.8154838709677419
band_0.10_0.60,0.1,0.6,3079,auto95,0.1,0.1592814371257485,0.9637681159420289,399.0,2106.0,15.0,790.0,0.036231884057971016,0.7272099447513812,0.8407185628742515
band_0.10_0.60,0.1,0.6,3079,auto90,0.2,0.17283393501805056,0.9251207729468599,383.0,1833.0,31.0,1063.0,0.0748792270531401,0.6329419889502762,0.8271660649819494
band_0.10_0.60,0.1,0.6,3079,fixed,0.05,0.14631541473834106,0.9927536231884058,411.0,2397.9999999999995,3.0,498.00000000000045,0.007246376811594203,0.828038674033149,0.8536845852616589
band_0.10_0.60,0.1,0.6,3079,fixed,0.08,0.15461155759663223,0.9758454106280193,404.0,2209.0,10.0,687.0,0.024154589371980676,0.7627762430939227,0.8453884424033677
band_0.10_0.60,0.1,0.6,3079,fixed,0.1,0.1592814371257485,0.9637681159420289,399.0,2106.0,15.0,790.0,0.036231884057971016,0.7272099447513812,0.8407185628742515
band_0.10_0.60,0.1,0.6,3079,fixed,0.12,0.1629052113254001,0.9589371980676329,397.0,2040.0,17.0,856.0,0.04106280193236715,0.7044198895027625,0.8370947886745999
band_0.10_0.60,0.1,0.6,3079,fixed,0.15,0.167590618336887,0.9492753623188406,393.0,1952.0,21.0,944.0,0.050724637681159424,0.6740331491712708,0.8324093816631131
band_0.10_0.60,0.1,0.6,3079,fixed,0.18,0.17108753315649866,0.9347826086956522,387.0,1875.0000000000002,27.0,1020.9999999999998,0.06521739130434782,0.6474447513812156,0.8289124668435013
band_0.10_0.60,0.1,0.6,3079,fixed,0.2,0.17283393501805056,0.9251207729468599,383.0,1833.0,31.0,1063.0,0.0748792270531401,0.6329419889502762,0.8271660649819494
band_0.10_0.60,0.1,0.6,3079,fixed,0.23,0.17466231951560315,0.9057971014492754,375.0,1772.0,39.0,1124.0,0.09420289855072464,0.611878453038674,0.8253376804843968
band_0.10_0.60,0.1,0.6,3079,fixed,0.25,0.176303317535545,0.8985507246376812,372.0,1738.0,42.0,1158.0,0.10144927536231885,0.6001381215469613,0.8236966824644549
band_0.10_0.60,0.1,0.6,3079,fixed,0.28,0.17804878048780487,0.8816425120772947,365.0,1685.0000000000002,49.0,1210.9999999999998,0.11835748792270531,0.5818370165745858,0.8219512195121952
band_0.10_0.60,0.1,0.6,3079,fixed,0.3,0.17828685258964144,0.8647342995169082,358.0,1649.9999999999998,56.0,1246.0000000000002,0.13526570048309178,0.5697513812154695,0.8217131474103585
band_0.10_0.60,0.1,0.6,3079,fixed,0.32,0.17817258883248732,0.8478260869565217,351.0,1619.0,63.0,1277.0,0.15217391304347827,0.5590469613259669,0.8218274111675127
band_0.10_0.60,0.1,0.6,3079,fixed,0.35,0.18034500784108728,0.8333333333333334,345.0,1568.0000000000002,69.0,1327.9999999999998,0.16666666666666666,0.5414364640883979,0.8196549921589127
band_0.10_0.60,0.1,0.6,3079,fixed,0.38,0.18231144872490504,0.8115942028985508,336.0,1507.0000000000002,78.0,1388.9999999999998,0.18840579710144928,0.5203729281767957,0.817688551275095
band_0.10_0.60,0.1,0.6,3079,fixed,0.4,0.18381948266373144,0.8067632850241546,334.0,1483.0,80.0,1413.0,0.1932367149758454,0.512085635359116,0.8161805173362686
band_0.10_0.60,0.1,0.6,3079,fixed,0.42,0.1843291995490417,0.7898550724637681,327.0,1447.0,87.0,1449.0,0.21014492753623187,0.49965469613259667,0.8156708004509583
band_0.10_0.60,0.1,0.6,3079,fixed,0.45,0.18680677174547577,0.7729468599033816,320.0,1393.0000000000002,94.0,1502.9999999999998,0.22705314009661837,0.48100828729281775,0.8131932282545242
band_0.10_0.60,0.1,0.6,3079,fixed,0.48,0.1824953445065177,0.7101449275362319,294.0,1317.0,120.0,1579.0,0.2898550724637681,0.45476519337016574,0.8175046554934823
band_0.10_0.60,0.1,0.6,3079,fixed,0.5,0.18671926364234057,0.6859903381642513,284.0,1237.0,130.0,1659.0,0.3140096618357488,0.42714088397790057,0.8132807363576594
band_0.10_0.70,0.1,0.7,3202,auto95,0.1,0.1592814371257485,0.9637681159420289,399.0,2106.0,15.0,790.0,0.036231884057971016,0.7272099447513812,0.8407185628742515
band_0.10_0.70,0.1,0.7,3202,auto90,0.2,0.17283393501805056,0.9251207729468599,383.0,1833.0,31.0,1063.0,0.0748792270531401,0.6329419889502762,0.8271660649819494
band_0.10_0.70,0.1,0.7,3202,fixed,0.05,0.14631541473834106,0.9927536231884058,411.0,2397.9999999999995,3.0,498.00000000000045,0.007246376811594203,0.828038674033149,0.8536845852616589
band_0.10_0.70,0.1,0.7,3202,fixed,0.08,0.15461155759663223,0.9758454106280193,404.0,2209.0,10.0,687.0,0.024154589371980676,0.7627762430939227,0.8453884424033677
band_0.10_0.70,0.1,0.7,3202,fixed,0.1,0.1592814371257485,0.9637681159420289,399.0,2106.0,15.0,790.0,0.036231884057971016,0.7272099447513812,0.8407185628742515
band_0.10_0.70,0.1,0.7,3202,fixed,0.12,0.1629052113254001,0.9589371980676329,397.0,2040.0,17.0,856.0,0.04106280193236715,0.7044198895027625,0.8370947886745999
band_0.10_0.70,0.1,0.7,3202,fixed,0.15,0.167590618336887,0.9492753623188406,393.0,1952.0,21.0,944.0,0.050724637681159424,0.6740331491712708,0.8324093816631131
band_0.10_0.70,0.1,0.7,3202,fixed,0.18,0.17108753315649866,0.9347826086956522,387.0,1875.0000000000002,27.0,1020.9999999999998,0.06521739130434782,0.6474447513812156,0.8289124668435013
band_0.10_0.70,0.1,0.7,3202,fixed,0.2,0.17283393501805056,0.9251207729468599,383.0,1833.0,31.0,1063.0,0.0748792270531401,0.6329419889502762,0.8271660649819494
band_0.10_0.70,0.1,0.7,3202,fixed,0.23,0.17466231951560315,0.9057971014492754,375.0,1772.0,39.0,1124.0,0.09420289855072464,0.611878453038674,0.8253376804843968
band_0.10_0.70,0.1,0.7,3202,fixed,0.25,0.176303317535545,0.8985507246376812,372.0,1738.0,42.0,1158.0,0.10144927536231885,0.6001381215469613,0.8236966824644549
band_0.10_0.70,0.1,0.7,3202,fixed,0.28,0.17804878048780487,0.8816425120772947,365.0,1685.0000000000002,49.0,1210.9999999999998,0.11835748792270531,0.5818370165745858,0.8219512195121952
band_0.10_0.70,0.1,0.7,3202,fixed,0.3,0.17828685258964144,0.8647342995169082,358.0,1649.9999999999998,56.0,1246.0000000000002,0.13526570048309178,0.5697513812154695,0.8217131474103585
